FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57711027.98153426', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:17:51: LOAD (from file 'img/img-3c20-final-sources.txt')
# 2024-11-29 19:17:51: GROUP (algorithm = 'single')
# 2024-11-29 19:17:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:17:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:17:51: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:17:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:17:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:17:51: FILTER (Patch = Patch_5 None)
# 2024-11-29 19:17:51: SETPATCHPOSITIONS (method = 'mid')

 , , 3c20, 0:43:09.3892, 52.03.28.3303
s0c122, POINT, 3c20, 0:43:09.172, 52.03.18.33, 1.467492, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
s0c123, POINT, 3c20, 0:43:12.208, 52.03.20.328, 2.318622, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
s0c124, POINT, 3c20, 0:43:09.606, 52.03.20.33, 0.2861865, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
s0c125, POINT, 3c20, 0:43:09.389, 52.03.20.33, 0.07648177, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
s0c126, POINT, 3c20, 0:43:12.208, 52.03.22.328, -0.08780149, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
s0c127, POINT, 3c20, 0:43:11.991, 52.03.22.328, -1.516311, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
s0c128, POINT, 3c20, 0:43:11.774, 52.03.22.328, 2.879531, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
s0c129, POINT, 3c20, 0:43:11.557, 52.03.22.328, 3.102551, [-0.7], false, 57711027.98153426, 0.0, 0.0, 0.0
