FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57717505.59682647', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:45:05: LOAD (from file 'img/img-3c452-final-sources.txt')
# 2024-11-29 22:45:05: GROUP (algorithm = 'single')
# 2024-11-29 22:45:05: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:45:05: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:45:05: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:45:05: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:45:05: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:45:05: FILTER (Patch = Patch_1 None)
# 2024-11-29 22:45:05: SETPATCHPOSITIONS (method = 'mid')

 , , 3c452, 22:45:30.7410, 39.39.32.8197
s0c100, POINT, 3c452, 22:45:37.665, 39.40.55.857, 0.5294391, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
s0c101, POINT, 3c452, 22:45:37.665, 39.40.57.857, 0.1668877, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
s0c102, POINT, 3c452, 22:45:37.665, 39.40.59.857, 0.970626, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
s0c106, POINT, 3c452, 22:45:59.67, 39.41.39.858, 0.3703789, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
s0c107, POINT, 3c452, 22:45:59.843, 39.41.41.857, 0.598878, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
s0c108, POINT, 3c452, 22:45:59.67, 39.41.41.858, 0.1667252, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
s0c109, POINT, 3c452, 22:45:59.497, 39.41.41.859, 0.1263539, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
s0c110, POINT, 3c452, 22:45:59.323, 39.41.43.86, 0.4196352, [-0.7], false, 57717505.59682647, 0.0, 0.0, 0.0
