FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57720857.39582647', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-12-14 01:42:00: LOAD (from file 'img/img-3c401-final-sources.txt')
# 2024-12-14 01:42:00: GROUP (algorithm = 'single')
# 2024-12-14 01:42:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 01:42:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 01:42:01: GROUP (algorithm = 'meanshift')
# 2024-12-14 01:42:01: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 01:42:01: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 01:42:01: FILTER (Patch = Patch_19 None)
# 2024-12-14 01:42:01: SETPATCHPOSITIONS (method = 'mid')

 , , 3c401, 19:40:16.4360, 60.43.26.3476
s0c226, POINT, 3c401, 19:38:51.434, 60.38.58.099, 0.0112431, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
s0c227, POINT, 3c401, 19:38:51.16, 60.39.00.087, 0.02244923, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
s0c253, POINT, 3c401, 19:40:25.011, 60.41.20.14, 0.1803744, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
s0c258, POINT, 3c401, 19:40:25.011, 60.41.22.14, 0.7288495, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
s0c259, POINT, 3c401, 19:40:24.194, 60.41.22.14, 0.2925729, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
s0c262, POINT, 3c401, 19:40:26.373, 60.41.24.14, 0.1368566, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
s0c263, POINT, 3c401, 19:40:25.011, 60.41.24.14, 0.3803975, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
s0c264, POINT, 3c401, 19:40:24.739, 60.41.24.14, 0.4454607, [-0.7], false, 57720857.39582647, 0.0, 0.0, 0.0
