FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57710715.38487988', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:29:21: LOAD (from file 'img/img-3c343-final-sources.txt')
# 2024-11-29 22:29:21: GROUP (algorithm = 'single')
# 2024-11-29 22:29:21: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:29:22: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:29:22: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:29:22: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:29:22: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:29:22: FILTER (Patch = Patch_22 None)
# 2024-11-29 22:29:22: SETPATCHPOSITIONS (method = 'mid')

 , , 3c343, 16:34:40.2002, 62.45.37.7646
s0c255, POINT, 3c343, 16:35:44.729, 62.34.29.705, 0.02266592, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
s0c275, POINT, 3c343, 16:34:12.659, 62.35.40.729, 0.02925157, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
s0c281, POINT, 3c343, 16:33:32.88, 62.38.24.002, 0.03431442, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
s0c282, POINT, 3c343, 16:34:47.442, 62.38.36.788, 0.009512558, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
s0c283, POINT, 3c343, 16:35:14.427, 62.38.38.462, 0.01883743, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
s0c284, POINT, 3c343, 16:35:14.137, 62.38.38.467, 0.02504086, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
s0c285, POINT, 3c343, 16:34:47.733, 62.38.38.786, 0.03065723, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
s0c289, POINT, 3c343, 16:35:29.523, 62.38.52.138, -0.03229294, [-0.7], false, 57710715.38487988, 0.0, 0.0, 0.0
