FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57706584.05277307', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:54:29: LOAD (from file 'img/img-3c186-final-sources.txt')
# 2024-11-29 19:54:29: GROUP (algorithm = 'single')
# 2024-11-29 19:54:29: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:54:29: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:54:29: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:54:30: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:54:30: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:54:30: FILTER (Patch = Patch_19 None)
# 2024-11-29 19:54:30: SETPATCHPOSITIONS (method = 'mid')

 , , 3c186, 7:44:13.6013, 37.53.50.9272
s0c232, POINT, 3c186, 7:44:31.956, 37.44.45.164, 0.04453503, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
s0c233, POINT, 3c186, 7:44:31.788, 37.44.45.165, 0.04083812, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
s0c254, POINT, 3c186, 7:44:20.157, 37.51.29.218, -0.1039429, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
s0c255, POINT, 3c186, 7:44:22.184, 37.51.45.214, 0.1880413, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
s0c256, POINT, 3c186, 7:44:20.664, 37.51.45.217, 0.159315, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
s0c257, POINT, 3c186, 7:44:20.664, 37.51.49.217, 0.4045543, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
s0c258, POINT, 3c186, 7:44:20.495, 37.51.49.218, 0.06602453, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
s0c259, POINT, 3c186, 7:44:20.664, 37.51.51.217, 0.2829648, [-0.7], false, 57706584.05277307, 0.0, 0.0, 0.0
