FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57725307.94075285', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:46:02: LOAD (from file 'img/img-3c67-final-sources.txt')
# 2024-11-29 23:46:02: GROUP (algorithm = 'single')
# 2024-11-29 23:46:02: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:46:02: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:46:03: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:46:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:46:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:46:03: FILTER (Patch = Patch_17 None)
# 2024-11-29 23:46:03: SETPATCHPOSITIONS (method = 'mid')

 , , 3c67, 2:24:07.7105, 27.52.20.3247
s0c304, POINT, 3c67, 2:23:17.016, 27.44.30.731, 0.01398094, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
s0c305, POINT, 3c67, 2:24:28.425, 27.44.33.361, 0.02113908, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
s0c306, POINT, 3c67, 2:24:28.425, 27.44.35.361, 0.01040508, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
s0c307, POINT, 3c67, 2:24:28.274, 27.44.35.362, 0.01272676, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
s0c313, POINT, 3c67, 2:23:26.473, 27.49.22.947, 0.01391084, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
s0c314, POINT, 3c67, 2:23:25.87, 27.49.22.934, 0.02869253, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
s0c315, POINT, 3c67, 2:23:25.719, 27.49.22.931, 0.04948273, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
s0c316, POINT, 3c67, 2:24:13.059, 27.49.51.42, 0.06233786, [-0.7], false, 57725307.94075285, 0.0, 0.0, 0.0
