FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57712820.20020633', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:17:33: LOAD (from file 'img/img-3c346-final-sources.txt')
# 2024-11-29 22:17:33: GROUP (algorithm = 'single')
# 2024-11-29 22:17:33: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:17:34: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:17:34: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:17:34: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:17:34: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:17:34: FILTER (Patch = Patch_14 None)
# 2024-11-29 22:17:34: SETPATCHPOSITIONS (method = 'mid')

 , , 3c346, 16:44:07.4474, 17.15.29.4391
s0c127, POINT, 3c346, 16:44:15.523, 17.04.19.367, 0.02351542, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
s0c128, POINT, 3c346, 16:44:15.523, 17.04.21.367, 0.01798296, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
s0c131, POINT, 3c346, 16:44:15.941, 17.04.29.363, 0.0221388, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
s0c132, POINT, 3c346, 16:44:14.965, 17.04.35.371, 0.03788755, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
s0c134, POINT, 3c346, 16:44:04.227, 17.06.17.441, 0.02088531, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
s0c135, POINT, 3c346, 16:44:04.088, 17.06.19.442, 0.02460878, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
s0c138, POINT, 3c346, 16:44:03.949, 17.06.23.443, 0.01766547, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
s0c144, POINT, 3c346, 16:44:26.976, 17.09.05.252, 0.02812739, [-0.7], false, 57712820.20020633, 0.0, 0.0, 0.0
