FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57709679.92105039', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:37:58: LOAD (from file 'img/img-3c266-final-sources.txt')
# 2024-11-29 20:37:58: GROUP (algorithm = 'single')
# 2024-11-29 20:37:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:37:59: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:37:59: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:37:59: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:37:59: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:37:59: FILTER (Patch = Patch_18 None)
# 2024-11-29 20:37:59: SETPATCHPOSITIONS (method = 'mid')

 , , 3c266, 11:45:28.9579, 49.41.41.5876
s0c288, POINT, 3c266, 11:46:13.62, 49.37.01.452, 0.01648276, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
s0c291, POINT, 3c266, 11:46:14.032, 49.37.05.446, 0.03294207, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
s0c349, POINT, 3c266, 11:44:43.741, 49.44.26.743, 0.009557685, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
s0c350, POINT, 3c266, 11:44:43.741, 49.44.28.743, 0.04996489, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
s0c363, POINT, 3c266, 11:45:42.955, 49.45.49.7, 0.1416396, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
s0c365, POINT, 3c266, 11:45:44.194, 49.45.51.7, 0.1150725, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
s0c366, POINT, 3c266, 11:45:43.987, 49.45.51.7, 0.1135655, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
s0c367, POINT, 3c266, 11:45:43.781, 49.45.51.7, 0.1404025, [-0.7], false, 57709679.92105039, 0.0, 0.0, 0.0
