FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57723673.03309273', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:05:22: LOAD (from file 'img/img-3c171-final-sources.txt')
# 2024-11-29 19:05:22: GROUP (algorithm = 'single')
# 2024-11-29 19:05:22: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:05:22: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:05:23: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:05:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:05:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:05:23: FILTER (Patch = Patch_12 None)
# 2024-11-29 19:05:23: SETPATCHPOSITIONS (method = 'mid')

 , , 3c171, 6:55:54.7308, 54.04.02.9574
s0c236, POINT, 3c171, 6:56:05.727, 53.57.28.712, 0.009726348, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
s0c237, POINT, 3c171, 6:56:05.5, 53.57.28.718, 0.02106537, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
s0c238, POINT, 3c171, 6:56:07.087, 53.57.30.676, 0.009197078, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
s0c239, POINT, 3c171, 6:56:06.861, 53.57.32.682, 0.002793284, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
s0c240, POINT, 3c171, 6:56:06.862, 53.57.34.682, 0.01275392, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
s0c241, POINT, 3c171, 6:56:06.636, 53.57.36.688, 0.009222958, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
s0c268, POINT, 3c171, 6:56:18.302, 54.01.52.341, 0.01441857, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
s0c269, POINT, 3c171, 6:56:18.076, 54.01.54.348, 0.00853441, [-0.7], false, 57723673.03309273, 0.0, 0.0, 0.0
