FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57721409.1321279', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:02:54: LOAD (from file 'img/img-3c43-final-sources.txt')
# 2024-11-29 23:02:54: GROUP (algorithm = 'single')
# 2024-11-29 23:02:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:02:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:02:54: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:02:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:02:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:02:55: FILTER (Patch = Patch_24 None)
# 2024-11-29 23:02:55: SETPATCHPOSITIONS (method = 'mid')

 , , 3c43, 1:29:36.7213, 23.39.34.9674
s0c332, POINT, 3c43, 1:29:32.741, 23.32.40.953, -0.02994958, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
s0c333, POINT, 3c43, 1:29:30.85, 23.32.40.932, -0.02231574, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
s0c335, POINT, 3c43, 1:29:32.013, 23.32.52.945, 0.02922056, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
s0c336, POINT, 3c43, 1:29:32.013, 23.32.54.945, 0.01289856, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
s0c337, POINT, 3c43, 1:29:31.867, 23.32.54.944, 0.0204475, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
s0c340, POINT, 3c43, 1:29:30.703, 23.33.00.93, -0.023362, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
s0c471, POINT, 3c43, 1:29:59.939, 23.38.03.1, 0.08178915, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
s0c473, POINT, 3c43, 1:29:59.793, 23.38.09.1, 0.4063453, [-0.7], false, 57721409.1321279, 0.0, 0.0, 0.0
