FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57707707.71311899', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:46:53: LOAD (from file 'img/img-3c216-final-sources.txt')
# 2024-11-29 19:46:53: GROUP (algorithm = 'single')
# 2024-11-29 19:46:53: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:46:53: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:46:53: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:46:53: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:46:53: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:46:54: FILTER (Patch = Patch_15 None)
# 2024-11-29 19:46:54: SETPATCHPOSITIONS (method = 'mid')

 , , 3c216, 9:09:42.9633, 42.51.59.3630
s0c241, POINT, 3c216, 9:10:11.295, 42.47.33.991, 0.04013495, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
s0c351, POINT, 3c216, 9:09:32.046, 42.53.34.379, 0.1721404, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
s0c353, POINT, 3c216, 9:09:35.322, 42.53.38.379, 0.07842182, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
s0c354, POINT, 3c216, 9:09:34.776, 42.53.38.38, 0.1503626, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
s0c356, POINT, 3c216, 9:09:34.776, 42.53.40.38, 0.04751745, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
s0c357, POINT, 3c216, 9:09:33.502, 42.53.40.38, 0.3448414, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
s0c358, POINT, 3c216, 9:09:33.32, 42.53.40.38, -0.0641036, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
s0c360, POINT, 3c216, 9:09:33.32, 42.53.42.38, 0.9525339, [-0.7], false, 57707707.71311899, 0.0, 0.0, 0.0
