FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57721863.93935102', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:48:06: LOAD (from file 'img/img-3c340-final-sources.txt')
# 2024-11-29 21:48:06: GROUP (algorithm = 'single')
# 2024-11-29 21:48:06: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:48:06: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:48:06: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:48:06: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:48:06: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:48:06: FILTER (Patch = Patch_9 None)
# 2024-11-29 21:48:06: SETPATCHPOSITIONS (method = 'mid')

 , , 3c340, 16:29:47.7552, 23.21.29.8649
s0c323, POINT, 3c340, 16:29:35.41, 23.20.06.89, 0.3467464, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
s0c324, POINT, 3c340, 16:29:39.041, 23.20.08.889, 0.5512013, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
s0c325, POINT, 3c340, 16:29:37.588, 23.20.08.89, 0.4619357, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
s0c326, POINT, 3c340, 16:29:37.443, 23.20.08.89, 0.1900257, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
s0c327, POINT, 3c340, 16:29:37.298, 23.20.08.89, 0.3283527, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
s0c328, POINT, 3c340, 16:29:36.572, 23.20.08.89, 0.5563551, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
s0c329, POINT, 3c340, 16:29:36.427, 23.20.08.89, 0.2434038, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
s0c330, POINT, 3c340, 16:29:35.701, 23.20.08.89, 0.3701362, [-0.7], false, 57721863.93935102, 0.0, 0.0, 0.0
