FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57718735.79215533', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:42:38: LOAD (from file 'img/img-4c14.27-final-sources.txt')
# 2024-11-29 23:42:38: GROUP (algorithm = 'single')
# 2024-11-29 23:42:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:42:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:42:39: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:42:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:42:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:42:39: FILTER (Patch = Patch_19 None)
# 2024-11-29 23:42:39: SETPATCHPOSITIONS (method = 'mid')

 , , 4c14.27, 8:35:03.5095, 14.11.49.3801
s0c178, POINT, 4c14.27, 8:35:04.266, 14.11.41.38, 0.2390315, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
s0c179, POINT, 4c14.27, 8:35:04.128, 14.11.41.38, 0.436095, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
s0c180, POINT, 4c14.27, 8:35:04.816, 14.11.43.38, 0.5387548, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
s0c181, POINT, 4c14.27, 8:35:04.678, 14.11.43.38, 0.0615284, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
s0c182, POINT, 4c14.27, 8:35:04.541, 14.11.43.38, 0.1122504, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
s0c183, POINT, 4c14.27, 8:35:04.403, 14.11.43.38, 0.4605507, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
s0c184, POINT, 4c14.27, 8:35:04.128, 14.11.43.38, 0.1413993, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
s0c185, POINT, 4c14.27, 8:35:04.678, 14.11.45.38, 0.1659739, [-0.7], false, 57718735.79215533, 0.0, 0.0, 0.0
