FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57700789.20918567', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:43:58: LOAD (from file 'img/img-3c205-final-sources.txt')
# 2024-11-29 19:43:58: GROUP (algorithm = 'single')
# 2024-11-29 19:43:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:43:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:43:58: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:43:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:43:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:43:58: FILTER (Patch = Patch_6 None)
# 2024-11-29 19:43:58: SETPATCHPOSITIONS (method = 'mid')

 , , 3c205, 8:39:06.7840, 57.54.11.8597
s0c175, POINT, 3c205, 8:39:06.282, 57.53.50.86, -0.2202958, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c176, POINT, 3c205, 8:39:07.788, 57.53.56.86, 0.1773221, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c177, POINT, 3c205, 8:39:06.533, 57.54.02.86, 0.327699, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c178, POINT, 3c205, 8:39:06.533, 57.54.04.86, 0.7242671, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c179, POINT, 3c205, 8:39:06.282, 57.54.04.86, 0.07489119, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c180, POINT, 3c205, 8:39:08.039, 57.54.06.859, 0.1159459, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c181, POINT, 3c205, 8:39:06.533, 57.54.06.86, 8.590846, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c182, POINT, 3c205, 8:39:06.282, 57.54.06.86, 9.378761, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c183, POINT, 3c205, 8:39:05.78, 57.54.06.86, 0.02401942, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c184, POINT, 3c205, 8:39:05.529, 57.54.06.86, 0.185173, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c185, POINT, 3c205, 8:39:07.788, 57.54.08.86, 0.1149508, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c186, POINT, 3c205, 8:39:06.533, 57.54.14.86, 0.3290143, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c187, POINT, 3c205, 8:39:06.282, 57.54.14.86, 0.1043869, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c188, POINT, 3c205, 8:39:06.282, 57.54.16.86, 0.1246366, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c189, POINT, 3c205, 8:39:06.031, 57.54.16.86, 0.09407306, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c190, POINT, 3c205, 8:39:05.78, 57.54.18.86, 0.1556532, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c191, POINT, 3c205, 8:39:07.537, 57.54.20.86, 0.1091113, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c192, POINT, 3c205, 8:39:07.035, 57.54.20.86, 1.942574, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c193, POINT, 3c205, 8:39:06.784, 57.54.20.86, 9.250294, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c194, POINT, 3c205, 8:39:07.537, 57.54.22.86, 0.2407506, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c195, POINT, 3c205, 8:39:07.286, 57.54.22.86, 0.1183293, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c196, POINT, 3c205, 8:39:07.035, 57.54.22.86, 0.2439341, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c197, POINT, 3c205, 8:39:06.784, 57.54.22.86, 5.253603, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c198, POINT, 3c205, 8:39:06.031, 57.54.24.86, 0.0421222, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c199, POINT, 3c205, 8:39:06.031, 57.54.26.86, 0.116572, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c201, POINT, 3c205, 8:39:05.529, 57.54.28.86, 0.170012, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s0c203, POINT, 3c205, 8:39:08.039, 57.54.32.859, 0.1558532, [-0.7], false, 57700789.20918567, 0.0, 0.0, 0.0
s2c4, GAUSSIAN, 3c205, 8:39:06.784, 57.54.12.86, 0.06065108, [-0.7], false, 57700789.20918567, 17.66115033773212, 17.66115033773212, 0
s2c5, GAUSSIAN, 3c205, 8:39:06.533, 57.54.14.86, 0.2057785, [-0.7], false, 57700789.20918567, 17.66115033773212, 17.66115033773212, 0
s2c6, GAUSSIAN, 3c205, 8:39:06.533, 57.54.16.86, 0.4604549, [-0.7], false, 57700789.20918567, 17.66115033773212, 17.66115033773212, 0
