FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57714641.45472378', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-12-14 00:47:57: LOAD (from file 'img/img-3c109-final-sources.txt')
# 2024-12-14 00:47:57: GROUP (algorithm = 'single')
# 2024-12-14 00:47:57: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 00:47:57: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 00:47:57: GROUP (algorithm = 'meanshift')
# 2024-12-14 00:47:57: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 00:47:57: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-14 00:47:57: FILTER (Patch = Patch_3 None)
# 2024-12-14 00:47:57: SETPATCHPOSITIONS (method = 'mid')

 , , 3c109, 4:13:30.3523, 11.16.53.7096
s0c106, POINT, 3c109, 4:13:17.913, 11.09.20.678, 0.06020871, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
s0c107, POINT, 3c109, 4:13:17.913, 11.09.22.678, 0.07344949, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
s0c125, POINT, 3c109, 4:13:42.24, 11.11.34.73, 1.13138, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
s0c126, POINT, 3c109, 4:13:42.512, 11.11.36.73, 0.6685892, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
s0c127, POINT, 3c109, 4:13:42.376, 11.11.36.73, 0.8099819, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
s0c128, POINT, 3c109, 4:13:42.784, 11.11.38.729, 1.1032, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
s0c129, POINT, 3c109, 4:13:42.376, 11.11.38.73, 0.9265291, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
s0c130, POINT, 3c109, 4:13:42.24, 11.11.40.73, 8.070141, [-0.7], false, 57714641.45472378, 0.0, 0.0, 0.0
