FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57677870.22605527', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:00:00: LOAD (from file 'img/img-3c236-final-taper20arcsec-sources.txt')
# 2024-11-29 20:00:00: GROUP (algorithm = 'single')
# 2024-11-29 20:00:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:05: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:00:05: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:05: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:06: FILTER (Patch = Patch_69 None)
# 2024-11-29 20:00:06: SETPATCHPOSITIONS (method = 'mid')

 , , 3c236, 10:06:22.6589, 34.52.47.8293
s0c438, POINT, 3c236, 10:05:40.003, 34.46.50.108, 0.03032287, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
s0c455, POINT, 3c236, 10:06:05.979, 34.49.10.225, 0.04213528, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
s0c456, POINT, 3c236, 10:06:05.816, 34.49.10.226, 0.1013547, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
s0c457, POINT, 3c236, 10:06:05.816, 34.49.12.226, 0.06255843, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
s0c478, POINT, 3c236, 10:05:58.832, 34.49.48.228, 0.0431474, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
s0c479, POINT, 3c236, 10:05:58.995, 34.49.50.228, 0.03108958, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
s0c483, POINT, 3c236, 10:05:58.995, 34.49.52.228, 0.01641305, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
s0c498, POINT, 3c236, 10:05:40.147, 34.51.02.11, 0.06766646, [-0.7], false, 57677870.22605527, 0.0, 0.0, 0.0
