FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57700514.69025129', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:35:53: LOAD (from file 'img/img-3c254-final-sources.txt')
# 2024-11-29 20:35:53: GROUP (algorithm = 'single')
# 2024-11-29 20:35:53: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:35:53: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:35:54: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:35:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:35:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:35:54: FILTER (Patch = Patch_11 None)
# 2024-11-29 20:35:54: SETPATCHPOSITIONS (method = 'mid')

 , , 3c254, 11:14:40.0384, 40.36.27.1376
s0c229, POINT, 3c254, 11:14:55.716, 40.26.42.071, 0.01339502, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
s0c230, POINT, 3c254, 11:14:55.716, 40.26.44.071, 0.01207324, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
s0c241, POINT, 3c254, 11:15:11.163, 40.30.23.866, 0.01456803, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
s0c242, POINT, 3c254, 11:15:11.163, 40.30.25.866, 0.03098419, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
s0c260, POINT, 3c254, 11:13:44.83, 40.34.27.367, 0.007720902, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
s0c261, POINT, 3c254, 11:13:41.671, 40.34.27.272, 0.01342241, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
s0c262, POINT, 3c254, 11:13:41.495, 40.34.27.267, 0.06502883, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
s0c263, POINT, 3c254, 11:13:41.319, 40.34.27.261, 0.007480206, [-0.7], false, 57700514.69025129, 0.0, 0.0, 0.0
