FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57717818.12603632', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:53:51: LOAD (from file 'img/img-3c277.2-final-sources.txt')
# 2024-11-29 20:53:51: GROUP (algorithm = 'single')
# 2024-11-29 20:53:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:53:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:53:52: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:53:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:53:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:53:52: FILTER (Patch = Patch_16 None)
# 2024-11-29 20:53:52: SETPATCHPOSITIONS (method = 'mid')

 , , 3c277.2, 12:53:38.4443, 15.41.28.9521
s0c261, POINT, 3c277.2, 12:53:18.234, 15.33.40.927, 0.04930679, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
s0c262, POINT, 3c277.2, 12:53:18.095, 15.33.54.926, 0.04533, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
s0c299, POINT, 3c277.2, 12:53:07.564, 15.39.20.866, 0.03555453, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
s0c300, POINT, 3c277.2, 12:53:07.564, 15.39.22.866, 0.02350765, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
s0c335, POINT, 3c277.2, 12:53:31.658, 15.42.16.96, 0.3948223, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
s0c336, POINT, 3c277.2, 12:53:32.489, 15.42.20.96, 0.05188701, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
s0c338, POINT, 3c277.2, 12:53:32.627, 15.42.22.96, 0.819227, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
s0c339, POINT, 3c277.2, 12:53:32.489, 15.42.22.96, 0.7784089, [-0.7], false, 57717818.12603632, 0.0, 0.0, 0.0
