FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57710919.81610141', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:24:37: LOAD (from file 'img/img-3c321-final-sources.txt')
# 2024-11-29 21:24:37: GROUP (algorithm = 'single')
# 2024-11-29 21:24:37: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:24:37: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:24:38: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:24:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:24:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:24:38: FILTER (Patch = Patch_8 None)
# 2024-11-29 21:24:38: SETPATCHPOSITIONS (method = 'mid')

 , , 3c321, 15:31:37.4025, 24.02.51.9952
s0c195, POINT, 3c321, 15:31:17.634, 23.58.34.844, 0.03862442, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
s0c197, POINT, 3c321, 15:31:17.634, 23.58.36.844, 0.02501285, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
s0c198, POINT, 3c321, 15:31:17.488, 23.58.36.843, 0.004676683, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
s0c201, POINT, 3c321, 15:31:02.592, 24.00.48.641, 0.03414092, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
s0c202, POINT, 3c321, 15:31:51.639, 24.02.32.966, 1.290263, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
s0c203, POINT, 3c321, 15:31:51.493, 24.02.32.967, 0.02307369, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
s0c204, POINT, 3c321, 15:31:51.493, 24.02.34.967, 0.1706227, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
s0c205, POINT, 3c321, 15:31:51.347, 24.02.34.967, 0.1866408, [-0.7], false, 57710919.81610141, 0.0, 0.0, 0.0
