FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57713544.27203064', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:58:38: LOAD (from file 'img/img-3c455-final-sources.txt')
# 2024-11-29 22:58:38: GROUP (algorithm = 'single')
# 2024-11-29 22:58:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:39: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:58:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:39: FILTER (Patch = Patch_15 None)
# 2024-11-29 22:58:39: SETPATCHPOSITIONS (method = 'mid')

 , , 3c455, 22:55:20.8536, 13.14.21.2494
s0c223, POINT, 3c455, 22:54:41.289, 13.05.34.168, 0.02590843, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
s0c224, POINT, 3c455, 22:54:41.289, 13.05.36.168, 0.01629768, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
s0c235, POINT, 3c455, 22:56:00.421, 13.07.53.841, 0.03225944, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
s0c258, POINT, 3c455, 22:55:34.553, 13.11.48.116, 0.02034462, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
s0c259, POINT, 3c455, 22:55:34.827, 13.11.50.114, 0.02699163, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
s0c260, POINT, 3c455, 22:55:34.69, 13.11.50.115, 0.05760534, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
s0c261, POINT, 3c455, 22:55:34.69, 13.11.52.115, 0.01741739, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
s0c262, POINT, 3c455, 22:55:31.54, 13.11.52.137, 0.006377355, [-0.7], false, 57713544.27203064, 0.0, 0.0, 0.0
