FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57723325.56983113', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:43:44: LOAD (from file 'img/img-3c68.1-final-sources.txt')
# 2024-11-29 23:43:44: GROUP (algorithm = 'single')
# 2024-11-29 23:43:44: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:43:44: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:43:44: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:43:45: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:43:45: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:43:45: FILTER (Patch = Patch_10 None)
# 2024-11-29 23:43:45: SETPATCHPOSITIONS (method = 'mid')

 , , 3c68.1, 2:32:41.1652, 34.26.34.7940
s0c198, POINT, 3c68.1, 2:33:09.887, 34.19.26.412, 0.02192678, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
s0c199, POINT, 3c68.1, 2:33:10.048, 34.19.28.409, 0.03109119, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
s0c200, POINT, 3c68.1, 2:33:09.887, 34.19.28.412, 0.006491637, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
s0c201, POINT, 3c68.1, 2:33:10.21, 34.19.30.405, 0.0068621, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
s0c202, POINT, 3c68.1, 2:33:10.21, 34.19.32.405, 0.02332611, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
s0c222, POINT, 3c68.1, 2:32:29.041, 34.23.18.84, 0.3758031, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
s0c223, POINT, 3c68.1, 2:32:28.879, 34.23.18.84, 0.2191238, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
s0c224, POINT, 3c68.1, 2:32:29.041, 34.23.20.84, 0.171401, [-0.7], false, 57723325.56983113, 0.0, 0.0, 0.0
