FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57712076.27720948', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:00:03: LOAD (from file 'img/img-3c244.1-final-sources.txt')
# 2024-11-29 20:00:03: GROUP (algorithm = 'single')
# 2024-11-29 20:00:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:03: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:00:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:00:03: FILTER (Patch = Patch_3 None)
# 2024-11-29 20:00:03: SETPATCHPOSITIONS (method = 'mid')

 , , 3c244.1, 10:33:33.7307, 58.14.46.4601
s0c104, POINT, 3c244.1, 10:33:34.491, 58.14.19.46, 1.176761, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
s0c105, POINT, 3c244.1, 10:33:34.237, 58.14.19.46, 1.734578, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
s0c108, POINT, 3c244.1, 10:33:34.491, 58.14.21.46, 0.70484, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
s0c109, POINT, 3c244.1, 10:33:34.237, 58.14.21.46, 5.617816, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
s0c111, POINT, 3c244.1, 10:33:34.237, 58.14.23.46, 7.172889, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
s0c112, POINT, 3c244.1, 10:33:34.744, 58.14.25.46, 0.9592556, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
s0c114, POINT, 3c244.1, 10:33:34.237, 58.14.29.46, 2.062364, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
s0c115, POINT, 3c244.1, 10:33:34.237, 58.14.31.46, -0.3929124, [-0.7], false, 57712076.27720948, 0.0, 0.0, 0.0
