FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57701802.14262016', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:39:46: LOAD (from file 'img/img-3c219-final-sources.txt')
# 2024-11-29 19:39:46: GROUP (algorithm = 'single')
# 2024-11-29 19:39:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:39:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:39:46: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:39:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:39:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:39:47: FILTER (Patch = Patch_11 None)
# 2024-11-29 19:39:47: SETPATCHPOSITIONS (method = 'mid')

 , , 3c219, 9:20:44.7984, 45.39.46.3080
s0c203, POINT, 3c219, 9:20:52.818, 45.34.13.192, 0.0383909, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
s0c204, POINT, 3c219, 9:20:52.628, 45.34.13.19, 0.09356954, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
s0c205, POINT, 3c219, 9:20:15.656, 45.35.32.494, 0.0411966, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
s0c246, POINT, 3c219, 9:21:04.051, 45.37.47.254, 0.5077772, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
s0c247, POINT, 3c219, 9:21:03.86, 45.37.47.254, 0.3753748, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
s0c248, POINT, 3c219, 9:21:04.051, 45.37.49.254, -0.02113658, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
s0c249, POINT, 3c219, 9:21:03.86, 45.37.49.254, -0.03017599, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
s0c250, POINT, 3c219, 9:21:04.051, 45.37.51.254, 0.145521, [-0.7], false, 57701802.14262016, 0.0, 0.0, 0.0
