FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57701734.37860176', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:39:42: LOAD (from file 'img/img-4c73.08-final-pre-sources.txt')
# 2024-11-29 23:39:42: GROUP (algorithm = 'single')
# 2024-11-29 23:39:43: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:39:45: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-30 00:03:41: GROUP (algorithm = 'meanshift')
# 2024-11-30 00:04:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-30 00:06:04: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-30 00:06:08: FILTER (Patch = Patch_665 None)
# 2024-11-30 00:06:08: SETPATCHPOSITIONS (method = 'mid')

 , , 4c73.08, 9:49:49.0660, 73.14.46.2103
s0c11008, POINT, 4c73.08, 9:43:45.477, 73.01.17.342, -0.01889377, [-0.7], false, 57701734.37860176, 0.0, 0.0, 0.0
s0c12627, POINT, 4c73.08, 9:45:03.766, 73.05.41.062, -0.01655225, [-0.7], false, 57701734.37860176, 0.0, 0.0, 0.0
s0c12851, POINT, 4c73.08, 9:44:53.063, 73.06.14.135, 0.0139099, [-0.7], false, 57701734.37860176, 0.0, 0.0, 0.0
s0c12852, POINT, 4c73.08, 9:43:49.772, 73.06.07.902, -0.01456178, [-0.7], false, 57701734.37860176, 0.0, 0.0, 0.0
s0c12857, POINT, 4c73.08, 9:47:15.271, 73.06.25.702, 0.01156853, [-0.7], false, 57701734.37860176, 0.0, 0.0, 0.0
s0c12860, POINT, 4c73.08, 9:44:05.812, 73.06.11.597, -0.0132326, [-0.7], false, 57701734.37860176, 0.0, 0.0, 0.0
s0c12861, POINT, 4c73.08, 9:44:05.353, 73.06.11.55, -0.002894323, [-0.7], false, 57701734.37860176, 0.0, 0.0, 0.0
