FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57710403.52565549', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:34:48: LOAD (from file 'img/img-3c263-final-sources.txt')
# 2024-11-29 20:34:48: GROUP (algorithm = 'single')
# 2024-11-29 20:34:48: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:34:49: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:34:49: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:34:49: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:34:49: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:34:49: FILTER (Patch = Patch_16 None)
# 2024-11-29 20:34:49: SETPATCHPOSITIONS (method = 'mid')

 , , 3c263, 11:39:32.0389, 65.46.33.6777
s0c250, POINT, 3c263, 11:39:44.091, 65.37.57.305, 0.02466664, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
s0c251, POINT, 3c263, 11:39:44.091, 65.37.59.305, 0.03770074, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
s0c252, POINT, 3c263, 11:39:44.091, 65.38.01.305, 0.03113653, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
s0c253, POINT, 3c263, 11:39:44.413, 65.38.09.307, 0.01100636, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
s0c254, POINT, 3c263, 11:39:44.736, 65.38.11.308, 0.02518025, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
s0c255, POINT, 3c263, 11:39:44.413, 65.38.11.307, 0.0115385, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
s0c256, POINT, 3c263, 11:39:44.089, 65.38.11.305, 0.01499895, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
s0c257, POINT, 3c263, 11:39:43.766, 65.38.11.303, 0.02665658, [-0.7], false, 57710403.52565549, 0.0, 0.0, 0.0
