FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57704056.40947554', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:33:54: LOAD (from file 'img/img-3c330-final-sources.txt')
# 2024-11-29 21:33:54: GROUP (algorithm = 'single')
# 2024-11-29 21:33:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:54: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:33:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:54: FILTER (Patch = Patch_8 None)
# 2024-11-29 21:33:54: SETPATCHPOSITIONS (method = 'mid')

 , , 3c330, 16:10:15.7198, 66.00.52.5397
s0c151, POINT, 3c330, 16:09:29.331, 65.56.19.714, 1.271246, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
s0c152, POINT, 3c330, 16:09:29.984, 65.56.21.715, 4.557334, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
s0c153, POINT, 3c330, 16:09:29.657, 65.56.21.714, 0.7904127, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
s0c154, POINT, 3c330, 16:09:29.33, 65.56.21.714, 1.338156, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
s0c155, POINT, 3c330, 16:09:30.311, 65.56.23.716, 4.568482, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
s0c156, POINT, 3c330, 16:09:29.984, 65.56.23.715, 2.657099, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
s0c157, POINT, 3c330, 16:09:31.292, 65.56.25.717, 1.925806, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
s0c158, POINT, 3c330, 16:09:31.619, 65.56.27.718, 0.4373083, [-0.7], false, 57704056.40947554, 0.0, 0.0, 0.0
