FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57720141.52968024', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:47:34: LOAD (from file 'img/img-3c190-final-sources.txt')
# 2024-11-29 19:47:34: GROUP (algorithm = 'single')
# 2024-11-29 19:47:34: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:47:34: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:47:35: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:47:35: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:47:35: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:47:35: FILTER (Patch = Patch_19 None)
# 2024-11-29 19:47:35: SETPATCHPOSITIONS (method = 'mid')

 , , 3c190, 8:01:30.7538, 14.11.52.6488
s0c214, POINT, 3c190, 8:01:11.651, 14.04.16.742, 0.04459072, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
s0c215, POINT, 3c190, 8:01:11.789, 14.04.18.743, 0.0235842, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
s0c229, POINT, 3c190, 8:02:07.196, 14.08.46.644, 0.06614971, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
s0c230, POINT, 3c190, 8:01:48.084, 14.10.00.768, 0.05996806, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
s0c231, POINT, 3c190, 8:01:47.947, 14.10.00.769, 0.01163496, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
s0c289, POINT, 3c190, 8:01:33.508, 14.14.30.8, 1.026437, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
s0c290, POINT, 3c190, 8:01:34.058, 14.14.34.8, 0.495765, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
s0c291, POINT, 3c190, 8:01:33.921, 14.14.34.8, 0.03633583, [-0.7], false, 57720141.52968024, 0.0, 0.0, 0.0
