FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57693617.65141437', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:29:37: LOAD (from file 'img/img-3c239-final-sources.txt')
# 2024-11-29 20:29:37: GROUP (algorithm = 'single')
# 2024-11-29 20:29:37: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:29:37: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:29:38: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:29:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:29:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:29:38: FILTER (Patch = Patch_20 None)
# 2024-11-29 20:29:38: SETPATCHPOSITIONS (method = 'mid')

 , , 3c239, 10:11:46.5383, 46.23.38.5455
s0c316, POINT, 3c239, 10:12:04.007, 46.18.53.454, 0.01638081, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
s0c317, POINT, 3c239, 10:12:04.2, 46.18.55.452, 0.01809355, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
s0c342, POINT, 3c239, 10:10:56.387, 46.22.36.898, 0.01422592, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
s0c343, POINT, 3c239, 10:10:56.386, 46.22.38.898, 0.01752377, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
s0c344, POINT, 3c239, 10:12:03.257, 46.22.55.462, 0.0350478, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
s0c345, POINT, 3c239, 10:12:03.45, 46.22.57.46, 0.03452352, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
s0c346, POINT, 3c239, 10:12:04.224, 46.23.03.452, 0.03282053, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
s0c362, POINT, 3c239, 10:12:18.342, 46.23.47.252, 0.01749056, [-0.7], false, 57693617.65141437, 0.0, 0.0, 0.0
