FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57746366.61559006', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 18:45:29: LOAD (from file 'img/img-3c138-final-sources.txt')
# 2024-11-29 18:45:29: GROUP (algorithm = 'single')
# 2024-11-29 18:45:29: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:45:29: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:45:30: GROUP (algorithm = 'meanshift')
# 2024-11-29 18:45:30: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:45:30: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:45:30: FILTER (Patch = Patch_14 None)
# 2024-11-29 18:45:30: SETPATCHPOSITIONS (method = 'mid')

 , , 3c138, 5:20:59.7963, 16.37.29.0662
s0c206, POINT, 3c138, 5:20:54.177, 16.27.28.022, -0.02181209, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
s0c249, POINT, 3c138, 5:21:15.31, 16.28.52.055, 0.02899671, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
s0c253, POINT, 3c138, 5:20:55.704, 16.28.56.029, -0.04992176, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
s0c254, POINT, 3c138, 5:21:11.973, 16.28.58.059, 0.03424207, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
s0c255, POINT, 3c138, 5:21:03.63, 16.29.00.053, -0.0348324, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
s0c257, POINT, 3c138, 5:21:00.988, 16.29.06.047, -0.03316177, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
s0c258, POINT, 3c138, 5:21:16.561, 16.29.10.053, -0.05118401, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
s0c259, POINT, 3c138, 5:20:55.843, 16.29.10.03, -0.01249368, [-0.7], false, 57746366.61559006, 0.0, 0.0, 0.0
