FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57716330.80966381', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:45:48: LOAD (from file 'img/img-4c13.66-final-sources.txt')
# 2024-11-29 23:45:48: GROUP (algorithm = 'single')
# 2024-11-29 23:45:48: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:45:48: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:45:48: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:45:48: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:45:48: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:45:48: FILTER (Patch = Patch_5 None)
# 2024-11-29 23:45:48: SETPATCHPOSITIONS (method = 'mid')

 , , 4c13.66, 18:02:01.3941, 13.54.55.9341
s0c126, POINT, 4c13.66, 18:02:10.111, 13.49.24.927, 0.03584499, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
s0c127, POINT, 4c13.66, 18:02:09.974, 13.49.24.928, 0.02575384, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
s0c128, POINT, 4c13.66, 18:02:09.7, 13.49.26.93, 0.02916641, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
s0c129, POINT, 4c13.66, 18:02:09.562, 13.49.26.931, 0.02618268, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
s0c130, POINT, 4c13.66, 18:01:30.703, 13.49.39.041, 0.1094145, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
s0c131, POINT, 4c13.66, 18:02:32.086, 13.50.34.692, 0.06723052, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
s0c132, POINT, 4c13.66, 18:02:31.949, 13.50.46.694, 0.0288159, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
s0c133, POINT, 4c13.66, 18:02:31.949, 13.50.48.694, 0.02118836, [-0.7], false, 57716330.80966381, 0.0, 0.0, 0.0
