FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57723217.88664252', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:28:20: LOAD (from file 'img/img-3c264-final-sources.txt')
# 2024-11-29 23:28:20: GROUP (algorithm = 'single')
# 2024-11-29 23:28:20: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:20: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:23: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:28:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:23: FILTER (Patch = Patch_1 None)
# 2024-11-29 23:28:23: SETPATCHPOSITIONS (method = 'mid')

 , , 3c264, 11:45:24.0636, 19.39.16.9102
s0c1000, POINT, 3c264, 11:45:48.021, 19.48.24.762, -0.02196548, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
s0c1003, POINT, 3c264, 11:45:40.51, 19.48.26.864, -0.02924925, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
s0c1008, POINT, 3c264, 11:45:50.009, 19.49.08.732, 0.04642979, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
s0c739, POINT, 3c264, 11:45:36.055, 19.29.24.913, 0.04525636, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
s0c740, POINT, 3c264, 11:45:35.914, 19.29.26.914, 0.01769756, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
s0c741, POINT, 3c264, 11:45:35.631, 19.29.28.917, 0.06413943, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
s0c742, POINT, 3c264, 11:45:35.49, 19.29.28.919, 0.09549637, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
s0c743, POINT, 3c264, 11:45:35.349, 19.29.30.92, 0.01192156, [-0.7], false, 57723217.88664252, 0.0, 0.0, 0.0
