FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57712291.4178135', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:42:06: LOAD (from file 'img/img-3c334-final-sources.txt')
# 2024-11-29 21:42:06: GROUP (algorithm = 'single')
# 2024-11-29 21:42:06: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:42:06: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:42:06: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:42:06: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:42:07: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:42:07: FILTER (Patch = Patch_7 None)
# 2024-11-29 21:42:07: SETPATCHPOSITIONS (method = 'mid')

 , , 3c334, 16:20:20.8302, 17.33.57.8457
s0c184, POINT, 3c334, 16:20:23.208, 17.27.09.839, 0.02535561, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
s0c185, POINT, 3c334, 16:20:23.068, 17.27.15.839, 0.01594999, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
s0c186, POINT, 3c334, 16:20:22.928, 17.27.15.839, 0.04484316, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
s0c187, POINT, 3c334, 16:20:23.208, 17.27.17.839, 0.09208595, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
s0c188, POINT, 3c334, 16:20:23.068, 17.27.17.839, 0.07951933, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
s0c189, POINT, 3c334, 16:20:23.487, 17.27.19.839, 0.05031816, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
s0c190, POINT, 3c334, 16:20:23.347, 17.27.19.839, 0.01281671, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
s0c207, POINT, 3c334, 16:20:22.789, 17.36.11.84, 0.6495114, [-0.7], false, 57712291.4178135, 0.0, 0.0, 0.0
