FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57707896.79127814', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:35:46: LOAD (from file 'img/img-3c324-final-sources.txt')
# 2024-11-29 21:35:46: GROUP (algorithm = 'single')
# 2024-11-29 21:35:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:35:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:35:47: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:35:47: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:35:47: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:35:47: FILTER (Patch = Patch_19 None)
# 2024-11-29 21:35:47: SETPATCHPOSITIONS (method = 'mid')

 , , 3c324, 15:49:41.7881, 21.30.08.8787
s0c244, POINT, 3c324, 15:49:40.789, 21.25.25.888, 0.2763063, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c245, POINT, 3c324, 15:49:40.932, 21.25.27.888, 0.2233461, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c246, POINT, 3c324, 15:49:40.789, 21.25.27.888, 0.2285008, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c248, POINT, 3c324, 15:49:49.383, 21.25.29.9, -0.253678, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c249, POINT, 3c324, 15:49:47.378, 21.25.29.9, -0.2306045, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c251, POINT, 3c324, 15:49:49.096, 21.25.31.9, 0.05267409, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c252, POINT, 3c324, 15:49:47.234, 21.25.31.9, 0.03387556, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c253, POINT, 3c324, 15:49:48.953, 21.25.33.9, -0.2567637, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c254, POINT, 3c324, 15:49:48.524, 21.25.33.9, 2.478907, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c255, POINT, 3c324, 15:49:48.38, 21.25.33.9, 4.331829, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c256, POINT, 3c324, 15:49:48.237, 21.25.33.9, 1.417243, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c257, POINT, 3c324, 15:49:48.81, 21.25.35.9, 6.865836, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c258, POINT, 3c324, 15:49:48.667, 21.25.35.9, 1.701546, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c259, POINT, 3c324, 15:49:48.237, 21.25.35.9, 3.200253, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c260, POINT, 3c324, 15:49:48.094, 21.25.35.9, -1.145255, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c261, POINT, 3c324, 15:49:49.383, 21.25.37.9, 0.1936057, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c262, POINT, 3c324, 15:49:49.24, 21.25.37.9, 3.256577, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c263, POINT, 3c324, 15:49:49.096, 21.25.37.9, 6.308934, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c264, POINT, 3c324, 15:49:48.953, 21.25.37.9, 7.18804, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c266, POINT, 3c324, 15:49:49.24, 21.25.39.9, -0.3085244, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c267, POINT, 3c324, 15:49:49.096, 21.25.39.9, 0.222503, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c269, POINT, 3c324, 15:49:48.094, 21.25.43.9, -0.2112168, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c270, POINT, 3c324, 15:49:47.951, 21.25.45.9, -0.105325, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c307, POINT, 3c324, 15:49:34.185, 21.34.47.861, 0.03137504, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c308, POINT, 3c324, 15:49:34.185, 21.34.49.861, 0.009674065, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
s0c309, POINT, 3c324, 15:49:34.472, 21.34.51.863, 0.02052606, [-0.7], false, 57707896.79127814, 0.0, 0.0, 0.0
