FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57702249.28686044', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:07:39: LOAD (from file 'img/img-3c241-final-sources.txt')
# 2024-11-29 20:07:39: GROUP (algorithm = 'single')
# 2024-11-29 20:07:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:07:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:07:40: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:07:41: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:07:41: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:07:41: FILTER (Patch = Patch_23 None)
# 2024-11-29 20:07:41: SETPATCHPOSITIONS (method = 'mid')

 , , 3c241, 10:21:56.4861, 22.01.25.4207
s0c316, POINT, 3c241, 10:21:33.282, 21.52.06.334, 0.02687756, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
s0c317, POINT, 3c241, 10:21:33.138, 21.52.14.333, 0.007941248, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
s0c318, POINT, 3c241, 10:21:32.994, 21.52.14.332, 0.003724731, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
s0c319, POINT, 3c241, 10:21:33.137, 21.52.16.333, 0.03690857, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
s0c323, POINT, 3c241, 10:22:16.96, 21.53.04.325, 0.02122956, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
s0c324, POINT, 3c241, 10:22:16.96, 21.53.06.325, 0.01742995, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
s0c350, POINT, 3c241, 10:22:29.903, 21.55.34.183, 0.03062762, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
s0c351, POINT, 3c241, 10:22:29.759, 21.55.34.185, 0.003312365, [-0.7], false, 57702249.28686044, 0.0, 0.0, 0.0
