FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57714957.59322769', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-12-09 19:29:50: LOAD (from file 'img/img-3c215-final-sources.txt')
# 2024-12-09 19:29:50: GROUP (algorithm = 'single')
# 2024-12-09 19:29:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:29:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:29:50: GROUP (algorithm = 'meanshift')
# 2024-12-09 19:29:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:29:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:29:50: FILTER (Patch = Patch_16 None)
# 2024-12-09 19:29:50: SETPATCHPOSITIONS (method = 'mid')

 , , 3c215, 9:06:31.8710, 16.46.06.6800
s0c162, POINT, 3c215, 9:06:32.428, 16.45.43.68, 0.302698, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
s0c163, POINT, 3c215, 9:06:32.846, 16.45.45.68, 0.1193849, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
s0c164, POINT, 3c215, 9:06:32.707, 16.45.45.68, 0.1080235, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
s0c165, POINT, 3c215, 9:06:32.567, 16.45.45.68, 0.2236812, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
s0c166, POINT, 3c215, 9:06:32.289, 16.45.45.68, 0.1296376, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
s0c167, POINT, 3c215, 9:06:32.985, 16.45.47.68, 0.5280194, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
s0c168, POINT, 3c215, 9:06:32.567, 16.45.47.68, 0.5179997, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
s0c169, POINT, 3c215, 9:06:31.871, 16.45.47.68, 0.1698862, [-0.7], false, 57714957.59322769, 0.0, 0.0, 0.0
