FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57704189.50919933', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:32:14: LOAD (from file 'img/img-3c349-final-sources.txt')
# 2024-11-29 22:32:14: GROUP (algorithm = 'single')
# 2024-11-29 22:32:14: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:32:14: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:32:15: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:32:15: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:32:15: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:32:15: FILTER (Patch = Patch_16 None)
# 2024-11-29 22:32:15: SETPATCHPOSITIONS (method = 'mid')

 , , 3c349, 16:59:20.0947, 47.03.37.7129
s0c215, POINT, 3c349, 16:59:49.347, 46.54.46.755, 0.02305377, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
s0c216, POINT, 3c349, 16:59:49.738, 46.54.56.751, 0.01135864, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
s0c217, POINT, 3c349, 16:59:49.738, 46.54.58.751, 0.02298538, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
s0c221, POINT, 3c349, 17:00:10.055, 46.56.14.407, 0.0151213, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
s0c222, POINT, 3c349, 17:00:09.86, 46.56.14.411, 0.02475457, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
s0c351, POINT, 3c349, 16:59:31.2, 47.02.20.869, 0.2282192, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
s0c352, POINT, 3c349, 16:59:31.004, 47.02.20.869, 0.03661699, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
s0c353, POINT, 3c349, 16:59:31.004, 47.02.22.869, 1.325625, [-0.7], false, 57704189.50919933, 0.0, 0.0, 0.0
