FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57725563.45058519', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:59:23: LOAD (from file 'img/img-3c296-final-sources.txt')
# 2024-11-29 20:59:23: GROUP (algorithm = 'single')
# 2024-11-29 20:59:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:59:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:59:23: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:59:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:59:24: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:59:24: FILTER (Patch = Patch_11 None)
# 2024-11-29 20:59:24: SETPATCHPOSITIONS (method = 'mid')

 , , 3c296, 14:17:12.2567, 10.47.58.1670
s0c165, POINT, 3c296, 14:16:44.568, 10.45.19.163, 0.08982447, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
s0c166, POINT, 3c296, 14:16:46.331, 10.46.17.166, 0.03889383, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
s0c178, POINT, 3c296, 14:16:47.281, 10.46.49.167, 0.08354907, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
s0c207, POINT, 3c296, 14:16:48.231, 10.47.21.168, 0.1466392, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
s0c210, POINT, 3c296, 14:16:51.217, 10.47.55.17, 0.02772574, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
s0c221, POINT, 3c296, 14:16:51.489, 10.48.15.17, -0.05800959, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
s0c225, POINT, 3c296, 14:16:51.489, 10.48.17.17, 0.02917682, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
s0c226, POINT, 3c296, 14:16:51.353, 10.48.17.17, 0.1549882, [-0.7], false, 57725563.45058519, 0.0, 0.0, 0.0
