FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57697275.33273217', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:04:09: LOAD (from file 'img/img-3c287-final-sources.txt')
# 2024-11-29 21:04:09: GROUP (algorithm = 'single')
# 2024-11-29 21:04:09: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:04:09: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:04:10: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:04:10: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:04:10: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:04:10: FILTER (Patch = Patch_15 None)
# 2024-11-29 21:04:10: SETPATCHPOSITIONS (method = 'mid')

 , , 3c287, 13:30:14.7901, 25.10.03.2304
s0c296, POINT, 3c287, 13:29:51.89, 25.07.02.24, 0.01377746, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c297, POINT, 3c287, 13:29:51.742, 25.07.02.237, 0.05134242, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c298, POINT, 3c287, 13:29:51.742, 25.07.04.237, 0.01584528, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c312, POINT, 3c287, 13:30:37.834, 25.08.52.68, -0.1029063, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c314, POINT, 3c287, 13:30:36.361, 25.09.04.68, -0.1414516, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c315, POINT, 3c287, 13:30:37.834, 25.09.08.68, 4.926762, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c316, POINT, 3c287, 13:30:37.687, 25.09.08.68, 0.4801334, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c317, POINT, 3c287, 13:30:37.834, 25.09.10.68, 0.2184375, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c318, POINT, 3c287, 13:30:37.687, 25.09.10.68, 10.89433, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c319, POINT, 3c287, 13:30:36.509, 25.09.12.68, 0.08692577, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c322, POINT, 3c287, 13:30:36.95, 25.09.22.68, 0.07851299, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c343, POINT, 3c287, 13:29:57.6, 25.13.02.343, 0.01242779, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c344, POINT, 3c287, 13:29:57.453, 25.13.02.341, 0.01266249, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c345, POINT, 3c287, 13:29:57.452, 25.13.04.341, 0.01009735, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
s0c346, POINT, 3c287, 13:29:57.305, 25.13.04.338, 0.01083891, [-0.7], false, 57697275.33273217, 0.0, 0.0, 0.0
