FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57720948.02581719', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:16:54: LOAD (from file 'img/img-3c267-final-sources.txt')
# 2024-11-29 20:16:54: GROUP (algorithm = 'single')
# 2024-11-29 20:16:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:16:54: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:16:55: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:16:55: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:16:55: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:16:55: FILTER (Patch = Patch_16 None)
# 2024-11-29 20:16:55: SETPATCHPOSITIONS (method = 'mid')

 , , 3c267, 11:50:07.6543, 12.48.17.0357
s0c190, POINT, 3c267, 11:49:55.895, 12.47.13.05, -0.4100072, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
s0c191, POINT, 3c267, 11:49:55.759, 12.47.13.05, 1.216934, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
s0c192, POINT, 3c267, 11:49:55.759, 12.47.15.05, 0.8113401, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
s0c193, POINT, 3c267, 11:49:55.622, 12.47.15.05, 0.3205528, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
s0c194, POINT, 3c267, 11:49:55.485, 12.47.15.05, 0.08015323, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
s0c195, POINT, 3c267, 11:49:56.442, 12.47.17.05, 1.947766, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
s0c196, POINT, 3c267, 11:49:55.622, 12.47.17.05, 8.982397, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
s0c197, POINT, 3c267, 11:49:55.348, 12.47.17.05, 1.321711, [-0.7], false, 57720948.02581719, 0.0, 0.0, 0.0
