FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57699531.09481275', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:31:38: LOAD (from file 'img/img-3c457-final-sources.txt')
# 2024-11-29 23:31:38: GROUP (algorithm = 'single')
# 2024-11-29 23:31:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:31:38: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:31:39: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:31:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:31:39: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:31:39: FILTER (Patch = Patch_14 None)
# 2024-11-29 23:31:39: SETPATCHPOSITIONS (method = 'mid')

 , , 3c457, 23:12:26.0324, 18.44.49.6962
s0c278, POINT, 3c457, 23:12:48.693, 18.42.33.479, 0.01254872, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
s0c279, POINT, 3c457, 23:12:48.834, 18.42.35.477, 0.01579907, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
s0c280, POINT, 3c457, 23:12:48.694, 18.42.35.479, 0.01187173, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
s0c284, POINT, 3c457, 23:12:05.194, 18.44.21.759, 0.1510851, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
s0c285, POINT, 3c457, 23:12:05.054, 18.44.21.759, 0.0423447, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
s0c286, POINT, 3c457, 23:12:03.786, 18.44.21.758, 0.3775528, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
s0c287, POINT, 3c457, 23:12:03.646, 18.44.21.757, 0.2573876, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
s0c288, POINT, 3c457, 23:12:05.194, 18.44.23.759, 0.1825448, [-0.7], false, 57699531.09481275, 0.0, 0.0, 0.0
