FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57720166.77523845', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:58:49: LOAD (from file 'img/img-3c41-final-sources.txt')
# 2024-11-29 22:58:49: GROUP (algorithm = 'single')
# 2024-11-29 22:58:49: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:49: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:50: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:58:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:58:50: FILTER (Patch = Patch_16 None)
# 2024-11-29 22:58:50: SETPATCHPOSITIONS (method = 'mid')

 , , 3c41, 1:26:33.2557, 33.09.09.1255
s0c165, POINT, 3c41, 1:26:21.09, 33.04.57.024, 0.1863149, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
s0c166, POINT, 3c41, 1:26:20.931, 33.04.57.023, 0.05380879, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
s0c167, POINT, 3c41, 1:26:21.408, 33.05.01.028, 0.03097772, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
s0c233, POINT, 3c41, 1:26:45.598, 33.12.53.16, 0.1899885, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
s0c234, POINT, 3c41, 1:26:45.439, 33.12.55.16, 0.07676739, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
s0c235, POINT, 3c41, 1:26:45.279, 33.12.55.16, 0.03400259, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
s0c236, POINT, 3c41, 1:26:45.12, 33.12.57.16, 0.01707479, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
s0c237, POINT, 3c41, 1:26:45.12, 33.12.59.16, 0.2595294, [-0.7], false, 57720166.77523845, 0.0, 0.0, 0.0
