FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57717359.30253103', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 18:57:00: LOAD (from file 'img/img-3c175-final-sources.txt')
# 2024-11-29 18:57:00: GROUP (algorithm = 'single')
# 2024-11-29 18:57:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:57:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:57:00: GROUP (algorithm = 'meanshift')
# 2024-11-29 18:57:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:57:00: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:57:00: FILTER (Patch = Patch_12 None)
# 2024-11-29 18:57:00: SETPATCHPOSITIONS (method = 'mid')

 , , 3c175, 7:13:01.9465, 11.46.08.2502
s0c242, POINT, 3c175, 7:13:00.652, 11.45.52.25, 0.05516284, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
s0c243, POINT, 3c175, 7:13:00.652, 11.45.54.25, 3.089327, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
s0c245, POINT, 3c175, 7:13:00.516, 11.45.56.25, 0.1864029, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
s0c246, POINT, 3c175, 7:13:00.789, 11.45.58.25, 3.500035, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
s0c247, POINT, 3c175, 7:13:00.652, 11.45.58.25, 2.243557, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
s0c248, POINT, 3c175, 7:13:00.38, 11.45.58.25, 0.93312, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
s0c250, POINT, 3c175, 7:13:00.244, 11.46.00.249, 2.501494, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
s0c251, POINT, 3c175, 7:13:00.108, 11.46.00.249, -0.9756051, [-0.7], false, 57717359.30253103, 0.0, 0.0, 0.0
