FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57692322.68840063', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:45:31: LOAD (from file 'img/img-3c303-final-sources.txt')
# 2024-11-29 21:45:31: GROUP (algorithm = 'single')
# 2024-11-29 21:45:31: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:45:31: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:45:32: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:45:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:45:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:45:32: FILTER (Patch = Patch_10 None)
# 2024-11-29 21:45:32: SETPATCHPOSITIONS (method = 'mid')

 , , 3c303, 14:42:48.3254, 52.04.27.1177
s0c129, POINT, 3c303, 14:42:09.378, 51.54.18.404, 0.003215548, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
s0c130, POINT, 3c303, 14:42:09.162, 51.54.18.398, 0.01131054, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
s0c131, POINT, 3c303, 14:42:09.378, 51.54.20.404, 0.01508054, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
s0c147, POINT, 3c303, 14:42:07.842, 51.55.28.36, 0.008650691, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
s0c148, POINT, 3c303, 14:42:07.841, 51.55.30.36, 0.01707553, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
s0c149, POINT, 3c303, 14:42:07.625, 51.55.30.354, 0.01162225, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
s0c151, POINT, 3c303, 14:42:32.265, 51.56.10.913, 0.005625361, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
s0c152, POINT, 3c303, 14:42:32.049, 51.56.10.91, 0.03094416, [-0.7], false, 57692322.68840063, 0.0, 0.0, 0.0
