FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57726908.9571583', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:24:12: LOAD (from file 'img/img-3c79-final-sources.txt')
# 2024-11-29 23:24:12: GROUP (algorithm = 'single')
# 2024-11-29 23:24:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:24:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:24:12: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:24:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:24:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:24:12: FILTER (Patch = Patch_7 None)
# 2024-11-29 23:24:12: SETPATCHPOSITIONS (method = 'mid')

 , , 3c79, 3:09:43.2767, 17.07.06.5855
s0c146, POINT, 3c79, 3:09:44.886, 17.02.12.615, 0.08497107, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
s0c147, POINT, 3c79, 3:09:44.886, 17.02.14.615, 0.1387174, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
s0c148, POINT, 3c79, 3:10:04.131, 17.05.46.647, 0.8994615, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
s0c149, POINT, 3c79, 3:10:03.992, 17.05.46.648, 0.7305737, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
s0c150, POINT, 3c79, 3:10:02.736, 17.05.46.649, 2.111625, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
s0c151, POINT, 3c79, 3:10:02.597, 17.05.46.649, -2.056385, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
s0c152, POINT, 3c79, 3:10:02.457, 17.05.46.649, 2.035116, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
s0c153, POINT, 3c79, 3:10:03.852, 17.05.48.648, 1.465925, [-0.7], false, 57726908.9571583, 0.0, 0.0, 0.0
