FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57715563.02904853', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 18:55:52: LOAD (from file 'img/img-3c172-final-sources.txt')
# 2024-11-29 18:55:52: GROUP (algorithm = 'single')
# 2024-11-29 18:55:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:55:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:55:52: GROUP (algorithm = 'meanshift')
# 2024-11-29 18:55:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:55:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 18:55:52: FILTER (Patch = Patch_13 None)
# 2024-11-29 18:55:52: SETPATCHPOSITIONS (method = 'mid')

 , , 3c172, 7:02:08.3064, 25.13.51.5003
s0c203, POINT, 3c172, 7:02:07.274, 25.13.01.5, 1.005474, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
s0c204, POINT, 3c172, 7:02:07.274, 25.13.03.5, 1.323426, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
s0c205, POINT, 3c172, 7:02:07.127, 25.13.03.5, 0.5832696, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
s0c206, POINT, 3c172, 7:02:07.274, 25.13.05.5, 5.565451, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
s0c207, POINT, 3c172, 7:02:07.127, 25.13.05.5, 0.5876677, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
s0c210, POINT, 3c172, 7:02:07.127, 25.13.07.5, 0.1087618, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
s0c211, POINT, 3c172, 7:02:06.98, 25.13.07.5, 0.4504837, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
s0c212, POINT, 3c172, 7:02:07.422, 25.13.11.5, 0.5141529, [-0.7], false, 57715563.02904853, 0.0, 0.0, 0.0
