FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57710213.83035663', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:03:58: LOAD (from file 'img/img-3c300-final-sources.txt')
# 2024-11-29 21:03:58: GROUP (algorithm = 'single')
# 2024-11-29 21:03:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:03:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:03:58: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:03:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:03:58: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:03:58: FILTER (Patch = Patch_1 None)
# 2024-11-29 21:03:58: SETPATCHPOSITIONS (method = 'mid')

 , , 3c300, 14:22:58.9987, 19.35.47.5699
s0c100, POINT, 3c300, 14:22:59.706, 19.35.28.57, 0.6630018, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
s0c101, POINT, 3c300, 14:23:00.414, 19.35.30.57, 0.3028735, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
s0c102, POINT, 3c300, 14:23:00.414, 19.35.32.57, 0.2726534, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
s0c103, POINT, 3c300, 14:23:00.273, 19.35.34.57, 0.198071, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
s0c104, POINT, 3c300, 14:23:00.131, 19.35.34.57, 0.5074501, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
s0c105, POINT, 3c300, 14:23:00.131, 19.35.36.57, 0.3684761, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
s0c106, POINT, 3c300, 14:22:59.14, 19.35.52.57, 0.01116606, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
s0c107, POINT, 3c300, 14:23:00.414, 19.35.56.57, 1.213495, [-0.7], false, 57710213.83035663, 0.0, 0.0, 0.0
