FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57700403.70330275', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:06:36: LOAD (from file 'img/img-3c436-final-sources.txt')
# 2024-11-29 23:06:36: GROUP (algorithm = 'single')
# 2024-11-29 23:06:36: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:06:36: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:06:36: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:06:36: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:06:36: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:06:36: FILTER (Patch = Patch_20 None)
# 2024-11-29 23:06:36: SETPATCHPOSITIONS (method = 'mid')

 , , 3c436, 21:44:25.9155, 28.06.13.5228
s0c213, POINT, 3c436, 21:44:40.706, 28.01.12.378, 0.02890416, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
s0c236, POINT, 3c436, 21:44:12.312, 28.09.28.57, 0.2157248, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
s0c237, POINT, 3c436, 21:44:12.161, 28.09.28.57, 0.4402841, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
s0c238, POINT, 3c436, 21:44:12.312, 28.09.30.57, 0.2506618, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
s0c239, POINT, 3c436, 21:44:12.161, 28.09.30.57, 0.4293048, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
s0c240, POINT, 3c436, 21:44:12.161, 28.09.32.57, 1.331504, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
s0c241, POINT, 3c436, 21:44:12.161, 28.09.34.57, 0.5963692, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
s0c242, POINT, 3c436, 21:44:11.858, 28.09.34.57, 0.3076359, [-0.7], false, 57700403.70330275, 0.0, 0.0, 0.0
