FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57703801.40267935', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:34:34: LOAD (from file 'img/img-3c184-final-sources.txt')
# 2024-11-29 19:34:34: GROUP (algorithm = 'single')
# 2024-11-29 19:34:34: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:34:34: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:34:35: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:34:35: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:34:35: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:34:35: FILTER (Patch = Patch_14 None)
# 2024-11-29 19:34:35: SETPATCHPOSITIONS (method = 'mid')

 , , 3c184, 7:39:16.3216, 70.19.35.2958
s0c193, POINT, 3c184, 7:39:21.555, 70.10.04.737, 0.008604052, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
s0c220, POINT, 3c184, 7:39:49.528, 70.13.28.629, 0.01309104, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
s0c221, POINT, 3c184, 7:39:49.134, 70.13.30.632, 0.01602316, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
s0c222, POINT, 3c184, 7:39:48.741, 70.13.32.635, 0.02432233, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
s0c403, POINT, 3c184, 7:39:23.115, 70.22.52.74, 0.07040004, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
s0c404, POINT, 3c184, 7:39:24.306, 70.22.54.74, 0.2052122, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
s0c405, POINT, 3c184, 7:39:23.909, 70.22.54.74, 0.01241666, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
s0c406, POINT, 3c184, 7:39:24.306, 70.22.56.74, 0.06645737, [-0.7], false, 57703801.40267935, 0.0, 0.0, 0.0
