FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57727484.12868156', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:33:52: LOAD (from file 'img/img-3c33-final-sources.txt')
# 2024-11-29 21:33:52: GROUP (algorithm = 'single')
# 2024-11-29 21:33:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:52: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:33:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:52: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:33:52: FILTER (Patch = Patch_9 None)
# 2024-11-29 21:33:53: SETPATCHPOSITIONS (method = 'mid')

 , , 3c33, 1:08:41.2218, 13.19.03.3415
s0c142, POINT, 3c33, 1:08:25.608, 13.15.30.269, 0.04822261, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
s0c143, POINT, 3c33, 1:08:25.471, 13.15.30.268, 0.05069525, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
s0c145, POINT, 3c33, 1:08:25.471, 13.15.32.268, 0.06432414, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
s0c153, POINT, 3c33, 1:08:50.676, 13.18.28.359, 1.937936, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
s0c154, POINT, 3c33, 1:08:50.676, 13.18.30.359, 3.793389, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
s0c155, POINT, 3c33, 1:08:50.676, 13.18.32.359, 4.665475, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
s0c156, POINT, 3c33, 1:08:50.676, 13.18.34.359, 6.471513, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
s0c157, POINT, 3c33, 1:08:50.676, 13.18.36.359, 2.120471, [-0.7], false, 57727484.12868156, 0.0, 0.0, 0.0
