FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57717572.08237574', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:10:11: LOAD (from file 'img/img-3c181-final-sources.txt')
# 2024-11-29 19:10:11: GROUP (algorithm = 'single')
# 2024-11-29 19:10:11: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:10:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:10:12: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:10:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:10:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:10:12: FILTER (Patch = Patch_23 None)
# 2024-11-29 19:10:12: SETPATCHPOSITIONS (method = 'mid')

 , , 3c181, 7:28:29.9846, 14.33.55.5133
s0c338, POINT, 3c181, 7:28:05.947, 14.30.04.557, 0.05176867, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c340, POINT, 3c181, 7:28:05.533, 14.30.08.557, 0.03550468, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c341, POINT, 3c181, 7:28:05.396, 14.30.10.557, 0.06026328, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c342, POINT, 3c181, 7:28:05.12, 14.30.22.556, 0.04337367, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c343, POINT, 3c181, 7:28:05.12, 14.30.24.556, 0.01912464, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c344, POINT, 3c181, 7:28:04.982, 14.30.24.556, 0.03087319, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c375, POINT, 3c181, 7:28:54.854, 14.34.54.294, 0.0096229, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c376, POINT, 3c181, 7:28:54.992, 14.34.56.293, 0.02547211, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c377, POINT, 3c181, 7:28:53.201, 14.35.04.314, 0.0254796, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c378, POINT, 3c181, 7:28:09.389, 14.37.20.56, 0.2531429, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c379, POINT, 3c181, 7:28:11.181, 14.37.22.56, -0.2012794, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c380, POINT, 3c181, 7:28:10.354, 14.37.30.56, -0.1432606, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c381, POINT, 3c181, 7:28:10.216, 14.37.30.56, 0.1858578, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c382, POINT, 3c181, 7:28:10.354, 14.37.32.56, 0.6687503, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c383, POINT, 3c181, 7:28:10.767, 14.37.34.56, 1.421393, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c384, POINT, 3c181, 7:28:10.629, 14.37.34.56, 0.6079748, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c386, POINT, 3c181, 7:28:11.181, 14.37.36.56, 0.07748436, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c387, POINT, 3c181, 7:28:11.043, 14.37.36.56, 0.2933357, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c388, POINT, 3c181, 7:28:10.905, 14.37.36.56, 0.3904614, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c389, POINT, 3c181, 7:28:10.492, 14.37.36.56, 4.0007, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c390, POINT, 3c181, 7:28:10.354, 14.37.36.56, 1.772742, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c391, POINT, 3c181, 7:28:10.354, 14.37.38.56, 11.74219, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c392, POINT, 3c181, 7:28:10.216, 14.37.38.56, 0.3892363, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c393, POINT, 3c181, 7:28:09.803, 14.37.38.56, 0.2209242, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c394, POINT, 3c181, 7:28:09.665, 14.37.38.56, 0.3517575, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c395, POINT, 3c181, 7:28:10.078, 14.37.40.56, 1.811259, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c396, POINT, 3c181, 7:28:09.94, 14.37.40.56, 1.315384, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c397, POINT, 3c181, 7:28:09.803, 14.37.40.56, -0.4714843, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c398, POINT, 3c181, 7:28:10.354, 14.37.44.56, 0.4071361, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c400, POINT, 3c181, 7:28:10.492, 14.37.46.56, 0.2362414, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
s0c401, POINT, 3c181, 7:28:10.354, 14.37.46.56, 0.08703177, [-0.7], false, 57717572.08237574, 0.0, 0.0, 0.0
