FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57711648.05825034', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:13:03: LOAD (from file 'img/img-3c286-final-sources.txt')
# 2024-11-29 21:13:03: GROUP (algorithm = 'single')
# 2024-11-29 21:13:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:13:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:13:04: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:13:04: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:13:04: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:13:04: FILTER (Patch = Patch_29 None)
# 2024-11-29 21:13:04: SETPATCHPOSITIONS (method = 'mid')

 , , 3c286, 13:31:21.7419, 30.31.27.6844
s0c333, POINT, 3c286, 13:31:28.066, 30.25.02.626, 0.02832453, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
s0c334, POINT, 3c286, 13:31:27.293, 30.25.10.634, 0.04120054, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
s0c340, POINT, 3c286, 13:31:47.267, 30.29.20.357, 0.04382999, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
s0c359, POINT, 3c286, 13:31:07.811, 30.30.10.72, 0.1646886, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
s0c360, POINT, 3c286, 13:31:08.894, 30.30.22.72, 0.08897457, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
s0c361, POINT, 3c286, 13:31:08.894, 30.30.24.72, 0.0854872, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
s0c363, POINT, 3c286, 13:31:08.585, 30.30.28.72, 0.5682035, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
s0c364, POINT, 3c286, 13:31:08.43, 30.30.28.72, 0.03406147, [-0.7], false, 57711648.05825034, 0.0, 0.0, 0.0
