FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57710681.7647063', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:44:02: LOAD (from file 'img/img-3c217-final-sources.txt')
# 2024-11-29 19:44:02: GROUP (algorithm = 'single')
# 2024-11-29 19:44:02: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:44:02: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:44:03: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:44:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:44:03: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:44:03: FILTER (Patch = Patch_7 None)
# 2024-11-29 19:44:03: SETPATCHPOSITIONS (method = 'mid')

 , , 3c217, 9:09:03.5855, 37.45.28.1854
s0c213, POINT, 3c217, 9:09:16.806, 37.42.21.049, 0.02816552, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c214, POINT, 3c217, 9:09:16.637, 37.42.21.052, 0.06917709, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c215, POINT, 3c217, 9:09:16.975, 37.42.23.047, 0.03919613, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c216, POINT, 3c217, 9:09:17.48, 37.42.25.04, 0.03493311, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c217, POINT, 3c217, 9:09:17.312, 37.42.25.042, 0.01094398, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c218, POINT, 3c217, 9:09:17.481, 37.42.27.04, 0.06039301, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c231, POINT, 3c217, 9:08:50.009, 37.48.11.23, -0.1179868, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c232, POINT, 3c217, 9:08:50.009, 37.48.13.23, -0.2775286, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c233, POINT, 3c217, 9:08:51.359, 37.48.17.23, -0.004578346, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c234, POINT, 3c217, 9:08:51.19, 37.48.17.23, 5.78841, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c235, POINT, 3c217, 9:08:51.359, 37.48.19.23, 0.1822656, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c236, POINT, 3c217, 9:08:51.19, 37.48.19.23, 3.876868, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c237, POINT, 3c217, 9:08:50.853, 37.48.19.23, 12.77294, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c238, POINT, 3c217, 9:08:50.346, 37.48.21.23, 1.040506, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c239, POINT, 3c217, 9:08:50.178, 37.48.21.23, 5.006497, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c240, POINT, 3c217, 9:08:50.009, 37.48.21.23, 2.883821, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c241, POINT, 3c217, 9:08:49.84, 37.48.21.23, 0.2012646, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c242, POINT, 3c217, 9:08:50.178, 37.48.23.23, 0.07864993, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c243, POINT, 3c217, 9:08:50.009, 37.48.23.23, 0.7704296, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c244, POINT, 3c217, 9:08:49.84, 37.48.23.23, -0.08872602, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c245, POINT, 3c217, 9:08:49.671, 37.48.23.23, 0.1703592, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c246, POINT, 3c217, 9:08:50.684, 37.48.25.23, 0.2192818, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c247, POINT, 3c217, 9:08:50.853, 37.48.27.23, 0.4667859, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c248, POINT, 3c217, 9:08:50.853, 37.48.33.23, -0.00290527, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c249, POINT, 3c217, 9:08:51.022, 37.48.35.23, 0.1260046, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
s0c250, POINT, 3c217, 9:08:50.853, 37.48.35.23, 0.237578, [-0.7], false, 57710681.7647063, 0.0, 0.0, 0.0
