FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57706241.28817557', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:02:41: LOAD (from file 'img/img-3c280-final-sources.txt')
# 2024-11-29 21:02:41: GROUP (algorithm = 'single')
# 2024-11-29 21:02:41: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:02:41: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:02:41: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:02:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:02:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:02:42: FILTER (Patch = Patch_12 None)
# 2024-11-29 21:02:42: SETPATCHPOSITIONS (method = 'mid')

 , , 3c280, 12:56:31.9315, 47.15.29.4311
s0c164, POINT, 3c280, 12:57:30.258, 47.10.07.37, 0.01756208, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
s0c165, POINT, 3c280, 12:57:30.061, 47.10.07.374, 0.01793375, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
s0c166, POINT, 3c280, 12:57:30.062, 47.10.09.374, 0.006972448, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
s0c167, POINT, 3c280, 12:57:29.866, 47.10.13.377, 0.002927725, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
s0c168, POINT, 3c280, 12:57:29.867, 47.10.15.377, 0.02136416, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
s0c212, POINT, 3c280, 12:57:32.648, 47.13.27.327, 0.04113718, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
s0c220, POINT, 3c280, 12:57:10.467, 47.14.41.615, 0.01749246, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
s0c221, POINT, 3c280, 12:57:10.664, 47.14.43.614, 0.039032, [-0.7], false, 57706241.28817557, 0.0, 0.0, 0.0
