FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57719747.62714426', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:05:14: LOAD (from file 'img/img-3c55-final-sources.txt')
# 2024-11-29 23:05:14: GROUP (algorithm = 'single')
# 2024-11-29 23:05:14: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:05:14: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:05:14: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:05:14: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:05:14: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:05:14: FILTER (Patch = Patch_6 None)
# 2024-11-29 23:05:14: SETPATCHPOSITIONS (method = 'mid')

 , , 3c55, 1:57:19.5848, 28.45.00.7795
s0c119, POINT, 3c55, 1:57:31.501, 28.38.17.696, 0.03403376, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
s0c141, POINT, 3c55, 1:57:13.426, 28.46.09.798, 0.3608611, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
s0c142, POINT, 3c55, 1:57:13.426, 28.46.11.798, 0.1144053, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
s0c147, POINT, 3c55, 1:57:17.687, 28.47.35.788, 0.1623493, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
s0c148, POINT, 3c55, 1:57:17.839, 28.47.39.788, 0.06541783, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
s0c149, POINT, 3c55, 1:57:18.143, 28.47.43.787, 0.03578199, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
s0c150, POINT, 3c55, 1:57:18.448, 28.47.45.786, -0.007280806, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
s0c151, POINT, 3c55, 1:57:18.296, 28.47.45.786, 0.02307809, [-0.7], false, 57719747.62714426, 0.0, 0.0, 0.0
