FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57711145.60208371', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:19:07: LOAD (from file 'img/img-3c265-final-sources.txt')
# 2024-11-29 20:19:07: GROUP (algorithm = 'single')
# 2024-11-29 20:19:07: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:19:07: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:19:08: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:19:08: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:19:08: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:19:08: FILTER (Patch = Patch_16 None)
# 2024-11-29 20:19:08: SETPATCHPOSITIONS (method = 'mid')

 , , 3c265, 11:45:50.3393, 31.39.25.9689
s0c184, POINT, 3c265, 11:45:31.144, 31.33.34.919, -1.741186, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
s0c185, POINT, 3c265, 11:45:30.987, 31.33.34.919, 3.026636, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
s0c186, POINT, 3c265, 11:45:30.831, 31.33.34.919, 7.044452, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
s0c187, POINT, 3c265, 11:45:30.674, 31.33.34.919, 9.439956, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
s0c188, POINT, 3c265, 11:45:29.735, 31.33.34.92, 0.6208127, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
s0c189, POINT, 3c265, 11:45:29.579, 31.33.34.92, -0.5749342, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
s0c190, POINT, 3c265, 11:45:31.144, 31.33.36.919, 1.14771, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
s0c191, POINT, 3c265, 11:45:30.518, 31.33.36.919, 0.7079059, [-0.7], false, 57711145.60208371, 0.0, 0.0, 0.0
