FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57696468.13716852', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:20:11: LOAD (from file 'img/img-3c299-final-sources.txt')
# 2024-11-29 21:20:11: GROUP (algorithm = 'single')
# 2024-11-29 21:20:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:20:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:20:12: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:20:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:20:12: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:20:13: FILTER (Patch = Patch_17 None)
# 2024-11-29 21:20:13: SETPATCHPOSITIONS (method = 'mid')

 , , 3c299, 14:21:16.3377, 41.41.48.3098
s0c288, POINT, 3c299, 14:21:00.453, 41.36.18.332, 0.008003956, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c289, POINT, 3c299, 14:21:00.453, 41.36.20.332, 0.009607698, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c290, POINT, 3c299, 14:21:00.274, 41.36.20.332, 0.006618482, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c291, POINT, 3c299, 14:21:32.376, 41.37.00.145, 0.01863616, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c293, POINT, 3c299, 14:21:32.377, 41.37.08.145, 0.01946474, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c397, POINT, 3c299, 14:21:05.803, 41.44.44.34, -0.361869, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c398, POINT, 3c299, 14:21:04.909, 41.44.44.34, 0.1497939, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c399, POINT, 3c299, 14:21:04.73, 41.44.44.34, 0.1389197, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c400, POINT, 3c299, 14:21:04.73, 41.44.46.34, 1.112487, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c401, POINT, 3c299, 14:21:05.803, 41.44.50.34, 2.127094, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c402, POINT, 3c299, 14:21:05.624, 41.44.50.34, 17.16856, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c403, POINT, 3c299, 14:21:05.624, 41.44.52.34, 8.562719, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c404, POINT, 3c299, 14:21:05.445, 41.44.58.34, -0.3404069, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c405, POINT, 3c299, 14:21:00.617, 41.47.18.333, 0.02318081, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
s0c406, POINT, 3c299, 14:21:00.438, 41.47.18.333, 0.06990481, [-0.7], false, 57696468.13716852, 0.0, 0.0, 0.0
