FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57715096.23886716', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-12-09 19:35:32: LOAD (from file 'img/img-3c388-final-sources.txt')
# 2024-12-09 19:35:32: GROUP (algorithm = 'single')
# 2024-12-09 19:35:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:35:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:35:32: GROUP (algorithm = 'meanshift')
# 2024-12-09 19:35:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:35:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:35:32: FILTER (Patch = Patch_9 None)
# 2024-12-09 19:35:32: SETPATCHPOSITIONS (method = 'mid')

 , , 3c388, 18:43:42.4717, 45.29.51.3767
s0c195, POINT, 3c388, 18:44:01.405, 45.23.53.549, 0.06694179, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
s0c197, POINT, 3c388, 18:44:06.912, 45.24.31.544, 0.05871127, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
s0c198, POINT, 3c388, 18:44:06.912, 45.24.33.544, 0.04803067, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
s0c226, POINT, 3c388, 18:44:01.402, 45.33.21.55, 1.111161, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
s0c227, POINT, 3c388, 18:44:01.211, 45.33.21.55, 0.1915936, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
s0c228, POINT, 3c388, 18:44:00.831, 45.33.21.549, 0.2433029, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
s0c229, POINT, 3c388, 18:44:00.64, 45.33.21.549, 0.2006302, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
s0c230, POINT, 3c388, 18:44:00.45, 45.33.21.549, 1.228933, [-0.7], false, 57715096.23886716, 0.0, 0.0, 0.0
