FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57705468.07394736', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:44:16: LOAD (from file 'img/img-3c337-final-sources.txt')
# 2024-11-29 21:44:16: GROUP (algorithm = 'single')
# 2024-11-29 21:44:16: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:44:16: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:44:17: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:44:17: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:44:17: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:44:17: FILTER (Patch = Patch_17 None)
# 2024-11-29 21:44:17: SETPATCHPOSITIONS (method = 'mid')

 , , 3c337, 16:28:51.7276, 44.19.07.0873
s0c222, POINT, 3c337, 16:28:53.032, 44.18.59.088, 0.5872012, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
s0c223, POINT, 3c337, 16:28:53.964, 44.19.01.088, 0.603801, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
s0c224, POINT, 3c337, 16:28:53.777, 44.19.01.088, 0.1114736, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
s0c225, POINT, 3c337, 16:28:52.846, 44.19.01.088, 0.3226297, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
s0c226, POINT, 3c337, 16:28:52.659, 44.19.01.088, 0.2800805, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
s0c227, POINT, 3c337, 16:28:52.287, 44.19.01.088, 0.1975046, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
s0c230, POINT, 3c337, 16:28:53.964, 44.19.03.088, -0.05752905, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
s0c231, POINT, 3c337, 16:28:53.777, 44.19.03.088, 0.6491306, [-0.7], false, 57705468.07394736, 0.0, 0.0, 0.0
