FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57709165.50124778', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:50:50: LOAD (from file 'img/img-3c438-final-sources.txt')
# 2024-11-29 22:50:50: GROUP (algorithm = 'single')
# 2024-11-29 22:50:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:50:50: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:50:51: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:50:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:50:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:50:51: FILTER (Patch = Patch_15 None)
# 2024-11-29 22:50:51: SETPATCHPOSITIONS (method = 'mid')

 , , 3c438, 21:55:57.2465, 37.59.54.4530
s0c283, POINT, 3c438, 21:55:08.137, 37.55.35.944, 0.01492021, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
s0c284, POINT, 3c438, 21:55:08.137, 37.55.37.944, 0.04674176, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
s0c293, POINT, 3c438, 21:55:52.593, 38.00.18.46, 2.735091, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
s0c294, POINT, 3c438, 21:55:52.424, 38.00.18.46, -2.031742, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
s0c297, POINT, 3c438, 21:55:53.44, 38.00.20.46, 0.0800406, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
s0c298, POINT, 3c438, 21:55:53.27, 38.00.20.46, 0.7523098, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
s0c299, POINT, 3c438, 21:55:53.101, 38.00.20.46, 0.2769337, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
s0c300, POINT, 3c438, 21:55:52.932, 38.00.20.46, 1.490732, [-0.7], false, 57709165.50124778, 0.0, 0.0, 0.0
