FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57713304.78160396', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:51:26: LOAD (from file 'img/img-3c200-final-sources.txt')
# 2024-11-29 19:51:26: GROUP (algorithm = 'single')
# 2024-11-29 19:51:26: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:51:26: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:51:26: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:51:27: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:51:27: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:51:27: FILTER (Patch = Patch_6 None)
# 2024-11-29 19:51:27: SETPATCHPOSITIONS (method = 'mid')

 , , 3c200, 8:27:48.4783, 29.19.25.7766
s0c155, POINT, 3c200, 8:27:25.692, 29.18.26.9, 0.2297954, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
s0c156, POINT, 3c200, 8:27:26.151, 29.18.28.9, 0.111392, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
s0c157, POINT, 3c200, 8:27:25.998, 29.18.28.9, 0.07174743, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
s0c158, POINT, 3c200, 8:27:25.386, 29.18.28.9, 0.3273498, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
s0c159, POINT, 3c200, 8:27:25.233, 29.18.28.9, 0.124099, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
s0c160, POINT, 3c200, 8:27:25.08, 29.18.28.9, 0.02119801, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
s0c161, POINT, 3c200, 8:27:24.927, 29.18.28.9, 0.1177182, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
s0c162, POINT, 3c200, 8:27:26.303, 29.18.30.9, 0.1621918, [-0.7], false, 57713304.78160396, 0.0, 0.0, 0.0
