FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57717079.39966607', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:28:29: LOAD (from file 'img/img-3c470-final-sources.txt')
# 2024-11-29 23:28:29: GROUP (algorithm = 'single')
# 2024-11-29 23:28:29: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:29: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:30: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:28:30: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:30: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:28:30: FILTER (Patch = Patch_33 None)
# 2024-11-29 23:28:30: SETPATCHPOSITIONS (method = 'mid')

 , , 3c470, 23:58:46.2115, 44.03.45.6217
s0c285, POINT, 3c470, 23:58:55.713, 43.54.39.492, 0.02636353, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
s0c286, POINT, 3c470, 23:58:55.528, 43.54.39.494, 0.01667454, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
s0c290, POINT, 3c470, 23:58:44.054, 43.54.51.581, 0.03101081, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
s0c292, POINT, 3c470, 23:58:44.239, 43.54.53.58, 0.03810329, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
s0c293, POINT, 3c470, 23:58:44.054, 43.54.53.581, 0.02598636, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
s0c372, POINT, 3c470, 23:58:57.236, 44.01.43.476, 0.01811103, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
s0c373, POINT, 3c470, 23:59:27.279, 44.01.44.88, 0.01760804, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
s0c374, POINT, 3c470, 23:59:27.093, 44.01.44.885, 0.01058345, [-0.7], false, 57717079.39966607, 0.0, 0.0, 0.0
