FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57703352.47856917', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:47:41: LOAD (from file 'img/img-3c341-final-sources.txt')
# 2024-11-29 21:47:41: GROUP (algorithm = 'single')
# 2024-11-29 21:47:41: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:47:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:47:42: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:47:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:47:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:47:42: FILTER (Patch = Patch_11 None)
# 2024-11-29 21:47:42: SETPATCHPOSITIONS (method = 'mid')

 , , 3c341, 16:28:01.1131, 27.40.54.3116
s0c196, POINT, 3c341, 16:27:43.677, 27.33.19.107, 0.03998649, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
s0c213, POINT, 3c341, 16:27:19.137, 27.37.04.748, 0.01600486, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
s0c214, POINT, 3c341, 16:27:18.987, 27.37.04.745, 0.01449562, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
s0c215, POINT, 3c341, 16:27:18.986, 27.37.06.745, 0.01502679, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
s0c217, POINT, 3c341, 16:27:34.921, 27.40.47.01, 0.05796821, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
s0c218, POINT, 3c341, 16:27:34.771, 27.40.47.008, 0.1528843, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
s0c219, POINT, 3c341, 16:27:34.77, 27.40.49.008, 0.2329232, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
s0c220, POINT, 3c341, 16:27:34.77, 27.40.59.008, 0.0875433, [-0.7], false, 57703352.47856917, 0.0, 0.0, 0.0
