FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57697509.18917762', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 21:51:46: LOAD (from file 'img/img-3c338-final-sources.txt')
# 2024-11-29 21:51:46: GROUP (algorithm = 'single')
# 2024-11-29 21:51:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:51:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:51:46: GROUP (algorithm = 'meanshift')
# 2024-11-29 21:51:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:51:46: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 21:51:46: FILTER (Patch = Patch_1 None)
# 2024-11-29 21:51:46: SETPATCHPOSITIONS (method = 'mid')

 , , 3c338, 16:28:54.8980, 39.34.54.0488
s0c100, POINT, 3c338, 16:28:36.564, 39.33.04.149, -0.4087195, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
s0c101, POINT, 3c338, 16:28:36.391, 39.33.04.149, 1.609099, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
s0c102, POINT, 3c338, 16:28:35.007, 39.33.04.147, -0.2031679, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
s0c103, POINT, 3c338, 16:28:42.27, 39.33.06.146, 0.8287088, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
s0c104, POINT, 3c338, 16:28:41.751, 39.33.06.147, -0.835587, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
s0c105, POINT, 3c338, 16:28:40.368, 39.33.06.149, -2.017104, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
s0c106, POINT, 3c338, 16:28:39.849, 39.33.06.149, 1.995296, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
s0c107, POINT, 3c338, 16:28:39.503, 39.33.06.15, -0.2620097, [-0.7], false, 57697509.18917762, 0.0, 0.0, 0.0
