FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57699271.85019396', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:35:41: LOAD (from file 'img/img-3c22-final-sources.txt')
# 2024-11-29 19:35:42: GROUP (algorithm = 'single')
# 2024-11-29 19:35:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:35:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:35:42: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:35:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:35:42: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:35:42: FILTER (Patch = Patch_1 None)
# 2024-11-29 19:35:42: SETPATCHPOSITIONS (method = 'mid')

 , , 3c22, 0:50:48.7641, 51.13.59.4981
s0c100, POINT, 3c22, 0:50:55.58, 51.12.03.52, 0.1624023, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
s0c101, POINT, 3c22, 0:50:55.367, 51.12.03.52, -0.06440461, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
s0c103, POINT, 3c22, 0:50:55.154, 51.12.05.52, 0.2033976, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
s0c104, POINT, 3c22, 0:50:54.941, 51.12.05.52, 6.641834, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
s0c105, POINT, 3c22, 0:50:54.728, 51.12.05.519, 1.407675, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
s0c108, POINT, 3c22, 0:50:58.559, 51.12.11.519, -0.7155012, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
s0c109, POINT, 3c22, 0:50:51.536, 51.12.11.514, 0.6243858, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
s0c110, POINT, 3c22, 0:50:51.324, 51.12.11.514, 0.3727624, [-0.7], false, 57699271.85019396, 0.0, 0.0, 0.0
